incident_date,state,airport_id,airport,operator,atype,type_eng,species_id,species,damage,num_engs,incident_month,incident_year,time_of_day,time,height,speed,phase_of_flt,sky,precip
2018-10-05T00:00:00Z,NJ,KEWR,NEWARK LIBERTY INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,N,2.0,10,2018,Day,1127.0,1500.0,142.0,Approach,No Cloud,None
2018-10-05T00:00:00Z,ME,KPWM,PORTLAND INTL JETPORT (ME),AMERICAN AIRLINES,A-319,D,ZS010,Blackpoll warbler,N,2.0,10,2018,Night,2200.0,1000.0,140.0,Approach,Some Cloud,None
2018-10-05T00:00:00Z,ME,KPWM,PORTLAND INTL JETPORT (ME),AMERICAN AIRLINES,EMB-190,D,I1102,Great blue heron,M?,2.0,10,2018,Day,1645.0,0.0,110.0,Landing Roll,Some Cloud,None
2018-10-05T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,EMB-190,D,K5114,American kestrel,N,2.0,10,2018,Day,1052.0,1100.0,135.0,Approach,Some Cloud,None
2018-10-04T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,10,2018,Day,1000.0,100.0,145.0,Approach,No Cloud,None
2018-10-04T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2.0,10,2018,Night,2250.0,1900.0,190.0,Approach,Some Cloud,None
2018-10-03T00:00:00Z,CA,KSFO,SAN FRANCISCO INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,10,2018,Night,2025.0,1200.0,143.0,Approach,No Cloud,None
2018-10-03T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,B-767-300,D,O22,Doves,N,2.0,10,2018,Day,750.0,100.0,160.0,Climb,Some Cloud,None
2018-10-03T00:00:00Z,FL,KJAX,JACKSONVILLE INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,10,2018,Night,1136.0,1000.0,140.0,Approach,No Cloud,None
2018-10-03T00:00:00Z,TN,KBNA,NASHVILLE INTL,AMERICAN AIRLINES,A-319,D,UNKBL,Unknown bird - large,N,2.0,10,2018,Day,1924.0,10.0,140.0,Climb,No Cloud,None
2018-10-03T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKB,Unknown bird,N,2.0,10,2018,Night,2150.0,4000.0,250.0,Approach,No Cloud,None
2018-10-02T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-800,D,O2205,Mourning dove,N,2.0,10,2018,Dusk,1920.0,0.0,131.0,Take-off Run,Some Cloud,None
2018-10-01T00:00:00Z,CA,KSMF,SACRAMENTO INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,10,2018,Night,2235.0,1000.0,140.0,Approach,Some Cloud,None
2018-09-30T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Day,1537.0,700.0,140.0,Approach,Some Cloud,None
2018-09-30T00:00:00Z,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,645.0,6000.0,210.0,Approach,Some Cloud,Rain
2018-09-30T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-319,D,UNKB,Unknown bird,N,2.0,9,2018,Night,600.0,5000.0,250.0,Climb,Some Cloud,None
2018-09-30T00:00:00Z,FL,KMCO,ORLANDO INTL,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2.0,9,2018,Day,,11500.0,300.0,Climb,No Cloud,None
2018-09-29T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,AMERICAN AIRLINES,MD-83,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,632.0,500.0,165.0,Climb,Overcast,None
2018-09-29T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKB,Unknown bird,N,2.0,9,2018,Night,2050.0,7000.0,250.0,Climb,Some Cloud,None
2018-09-29T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-319,D,1C2201,Brazilian free-tailed bat,N,2.0,9,2018,Night,2055.0,3300.0,180.0,Approach,No Cloud,None
2018-09-29T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,B-737-800,D,NE1,Gulls,N,2.0,9,2018,Day,1300.0,300.0,150.0,Approach,Some Cloud,None
2018-09-28T00:00:00Z,FL,KMCO,ORLANDO INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2214.0,500.0,160.0,Approach,Some Cloud,None
2018-09-28T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKB,Unknown bird,N,2.0,9,2018,Night,2330.0,2000.0,230.0,Climb,No Cloud,None
2018-09-27T00:00:00Z,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Day,906.0,1000.0,152.0,Approach,Overcast,None
2018-09-26T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2124.0,3000.0,210.0,Approach,Some Cloud,None
2018-09-26T00:00:00Z,CA,KONT,ONTARIO INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2015.0,6000.0,190.0,Approach,No Cloud,None
2018-09-26T00:00:00Z,TN,KMEM,MEMPHIS INTL,AMERICAN AIRLINES,A-319,D,UNKB,Unknown bird,N,2.0,9,2018,Night,2310.0,1600.0,180.0,Approach,Overcast,None
2018-09-26T00:00:00Z,MI,KDTW,DETROIT METRO WAYNE COUNTY ARPT,AMERICAN AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2200.0,3000.0,210.0,Approach,No Cloud,None
2018-09-26T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,AMERICAN AIRLINES,MD-83,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2310.0,1000.0,140.0,Approach,No Cloud,None
2018-09-23T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,AMERICAN AIRLINES,A-319,D,UNKB,Unknown bird,N,2.0,9,2018,Night,2129.0,900.0,130.0,Approach,Some Cloud,None
2018-09-23T00:00:00Z,NV,KLAS,MC CARRAN INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2135.0,9000.0,210.0,Descent,No Cloud,None
2018-09-22T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,A-320,D,T1002,Chimney swift,N,2.0,9,2018,Day,1159.0,2500.0,150.0,Approach,Some Cloud,None
2018-09-22T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,A-321,D,YI005,Barn swallow,N,2.0,9,2018,Day,807.0,10.0,140.0,Approach,Some Cloud,None
2018-09-22T00:00:00Z,CT,KBDL,BRADLEY INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2305.0,800.0,140.0,Approach,Some Cloud,None
2018-09-20T00:00:00Z,CA,KLAX,LOS ANGELES INTL,AMERICAN AIRLINES,B-737-800,D,K3302,Red-tailed hawk,N,2.0,9,2018,Dusk,1820.0,500.0,150.0,Approach,No Cloud,None
2018-09-19T00:00:00Z,FL,KTPA,TAMPA INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2135.0,3000.0,180.0,Approach,No Cloud,None
2018-09-19T00:00:00Z,FL,KTPA,TAMPA INTL,AMERICAN AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2130.0,3000.0,180.0,Approach,No Cloud,None
2018-09-19T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-321,D,ZS034,Blackburnian warbler,N,2.0,9,2018,Night,2149.0,1000.0,160.0,Approach,Some Cloud,None
2018-09-19T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,1947.0,500.0,148.0,Approach,Some Cloud,None
2018-09-19T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,AMERICAN AIRLINES,A-319,D,UNKBL,Unknown bird - large,N,2.0,9,2018,Night,2156.0,3000.0,180.0,Approach,Some Cloud,None
2018-09-19T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,AMERICAN AIRLINES,A-319,D,YI005,Barn swallow,N,2.0,9,2018,Night,2205.0,3500.0,250.0,Approach,No Cloud,None
2018-09-18T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-320,D,UNKB,Unknown bird,N,2.0,9,2018,Night,2105.0,2300.0,250.0,Climb,No Cloud,None
2018-09-18T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2130.0,3500.0,210.0,Approach,No Cloud,None
2018-09-18T00:00:00Z,NC,KRDU,RALEIGH-DURHAM INTL,AMERICAN AIRLINES,A-320,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2100.0,3000.0,200.0,Approach,No Cloud,None
2018-09-17T00:00:00Z,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2.0,9,2018,Night,2250.0,500.0,150.0,Approach,Some Cloud,None
2018-09-17T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,AMERICAN AIRLINES,B-737-800,D,N6019,Sanderling,N,2.0,9,2018,Night,523.0,0.0,120.0,Take-off Run,Overcast,None
2018-09-16T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Day,945.0,0.0,120.0,Take-off Run,No Cloud,None
2018-09-16T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2220.0,600.0,145.0,Approach,No Cloud,None
2018-09-15T00:00:00Z,NJ,KEWR,NEWARK LIBERTY INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2345.0,5500.0,250.0,Approach,No Cloud,None
2018-09-14T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,AMERICAN AIRLINES,MD-83,D,YI005,Barn swallow,N,2.0,9,2018,Day,825.0,0.0,100.0,Landing Roll,No Cloud,None
2018-09-13T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,AMERICAN AIRLINES,B-737-800,D,ZX005,Rose-breasted grosbeak,N,2.0,9,2018,Night,2354.0,400.0,150.0,Approach,Some Cloud,None
2018-09-13T00:00:00Z,OR,KPDX,PORTLAND INTL (OR),AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2107.0,4000.0,220.0,Approach,Overcast,Rain
2018-09-13T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,AMERICAN AIRLINES,B-737-800,D,1C2105,Big brown bat,N,2.0,9,2018,Dusk,2015.0,1000.0,150.0,Approach,Some Cloud,None
2018-09-13T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2315.0,25.0,140.0,Approach,No Cloud,None
2018-09-12T00:00:00Z,FL,KMCO,ORLANDO INTL,AMERICAN AIRLINES,A-319,D,UNKBL,Unknown bird - large,N,2.0,9,2018,Day,1335.0,2500.0,170.0,Approach,Some Cloud,None
2018-09-12T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,AMERICAN AIRLINES,B-737-800,D,ZS010,Blackpoll warbler,N,2.0,9,2018,Night,2100.0,4000.0,210.0,Approach,Overcast,None
2018-09-11T00:00:00Z,FL,KTPA,TAMPA INTL,AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2140.0,3000.0,190.0,Approach,No Cloud,None
2018-09-10T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBL,Unknown bird - large,N,2.0,9,2018,Day,1346.0,100.0,140.0,Approach,Overcast,Rain
2018-09-10T00:00:00Z,SC,KCAE,COLUMBIA METRO,AMERICAN AIRLINES,MD-83,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2238.0,0.0,130.0,Landing Roll,No Cloud,None
2018-09-10T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,AMERICAN AIRLINES,B-737-800,D,N6028,Semipalmated sandpiper,N,2.0,9,2018,Day,1419.0,50.0,120.0,Climb,Overcast,Rain
2018-09-09T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Day,700.0,0.0,151.0,Take-off Run,No Cloud,None
2018-09-09T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,CRJ900,D,UNKB,Unknown bird,N,2.0,9,2018,Dawn,755.0,100.0,135.0,Approach,Some Cloud,None
2018-09-08T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-321,D,Z8007,Blue-gray gnatcatcher,N,2.0,9,2018,Day,800.0,1200.0,145.0,Approach,Some Cloud,None
2018-09-08T00:00:00Z,PA,KPIT,PITTSBURGH INTL ARPT,AMERICAN AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,25.0,1150.0,140.0,Approach,Overcast,Rain
2018-09-08T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Dusk,1905.0,200.0,170.0,Climb,No Cloud,None
2018-09-07T00:00:00Z,MO,KMCI,KANSAS CITY INTL,AMERICAN AIRLINES,EMB-190,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2300.0,4000.0,210.0,Approach,Overcast,None
2018-09-07T00:00:00Z,SC,KMYR,MYRTLE BEACH INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Day,1005.0,0.0,130.0,Landing Roll,No Cloud,None
2018-09-07T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,A-321,D,NE1,Gulls,N,2.0,9,2018,Night,2231.0,800.0,155.0,Approach,Overcast,Rain
2018-09-06T00:00:00Z,FL,KMCO,ORLANDO INTL,AMERICAN AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2055.0,1500.0,140.0,Approach,No Cloud,None
2018-09-06T00:00:00Z,NY,KSYR,SYRACUSE HANCOCK INTL,AMERICAN AIRLINES,A-319,D,UNKB,Unknown bird,N,2.0,9,2018,Night,2315.0,2500.0,200.0,Approach,Some Cloud,None
2018-09-06T00:00:00Z,OK,KTUL,TULSA INTL,AMERICAN AIRLINES,MD-83,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Day,1730.0,200.0,165.0,Climb,Some Cloud,None
2018-09-05T00:00:00Z,VA,KRIC,RICHMOND INTL,AMERICAN AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2000.0,4000.0,250.0,Approach,No Cloud,None
2018-09-05T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Day,1640.0,500.0,150.0,Approach,Overcast,None
2018-09-05T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2.0,9,2018,Night,2124.0,2500.0,190.0,Approach,Some Cloud,None
2018-09-04T00:00:00Z,OH,KCLE,CLEVELAND-HOPKINS INTL ARPT,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Day,1822.0,700.0,145.0,Approach,No Cloud,None
2018-09-04T00:00:00Z,DC,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,AMERICAN AIRLINES,A-319,D,UNKB,Unknown bird,N,2.0,9,2018,Night,2150.0,5500.0,250.0,Approach,No Cloud,None
2018-09-03T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-800,D,ZX3,Sparrows,N,2.0,9,2018,Dawn,540.0,1000.0,150.0,Approach,Some Cloud,Rain
2018-09-03T00:00:00Z,NJ,KEWR,NEWARK LIBERTY INTL ARPT,AMERICAN AIRLINES,B-737-800,D,K2001,Osprey,M?,2.0,9,2018,Day,1427.0,1100.0,146.0,Approach,Some Cloud,None
2018-09-01T00:00:00Z,DC,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Night,2022.0,40.0,149.0,Approach,Some Cloud,None
2018-09-01T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,9,2018,Dusk,1912.0,200.0,141.0,Approach,Some Cloud,Rain
2018-08-31T00:00:00Z,SC,KCHS,CHARLESTON AFB/INTL ARPT,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,1030.0,0.0,100.0,Landing Roll,No Cloud,None
2018-08-31T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,EMB-170,D,UNKBB,Unknown bird or bat,N,2.0,8,2018,Night,2200.0,1200.0,180.0,Climb,Overcast,Rain
2018-08-30T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-777-300,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,433.0,11000.0,220.0,Descent,No Cloud,None
2018-08-30T00:00:00Z,TN,KBNA,NASHVILLE INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,926.0,0.0,135.0,Take-off Run,Some Cloud,None
2018-08-30T00:00:00Z,VA,KORF,NORFOLK INTL,AMERICAN AIRLINES,A-319,D,ZX3,Sparrows,N,2.0,8,2018,Day,1410.0,3500.0,250.0,Climb,No Cloud,None
2018-08-28T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-319,D,T1002,Chimney swift,N,2.0,8,2018,Day,330.0,300.0,135.0,Approach,Some Cloud,None
2018-08-28T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,AMERICAN AIRLINES,MD-83,D,UNKB,Unknown bird,N,2.0,8,2018,Day,830.0,3500.0,230.0,Approach,Overcast,None
2018-08-27T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,AMERICAN AIRLINES,B-737-800,D,YI005,Barn swallow,N,2.0,8,2018,Night,2246.0,1700.0,170.0,Approach,Some Cloud,None
2018-08-26T00:00:00Z,PA,KPIT,PITTSBURGH INTL ARPT,AMERICAN AIRLINES,A-320,D,K5114,American kestrel,N,2.0,8,2018,Dusk,1942.0,0.0,135.0,Landing Roll,Some Cloud,None
2018-08-24T00:00:00Z,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,2145.0,600.0,150.0,Approach,Some Cloud,None
2018-08-22T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,B-787-8,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,1434.0,1400.0,150.0,Approach,No Cloud,None
2018-08-22T00:00:00Z,TX,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,251.0,5000.0,250.0,Approach,Some Cloud,None
2018-08-21T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,AMERICAN AIRLINES,B-737-800,D,R1101,Barn owl,N,2.0,8,2018,Night,2049.0,10.0,140.0,Approach,No Cloud,None
2018-08-20T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,2122.0,6000.0,250.0,Approach,No Cloud,None
2018-08-19T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,1048.0,0.0,120.0,Take-off Run,Overcast,Rain
2018-08-19T00:00:00Z,MO,KMCI,KANSAS CITY INTL,AMERICAN AIRLINES,B-737-800,D,YI005,Barn swallow,N,2.0,8,2018,Day,930.0,0.0,155.0,Take-off Run,Some Cloud,None
2018-08-18T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,AMERICAN AIRLINES,A-321,D,N5105,Black-bellied plover,M,2.0,8,2018,Night,2359.0,200.0,150.0,Approach,Overcast,Rain
2018-08-17T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,AMERICAN AIRLINES,B-737-800,D,UNKBL,Unknown bird - large,N,2.0,8,2018,Day,1740.0,1000.0,150.0,Approach,No Cloud,None
2018-08-17T00:00:00Z,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Dusk,2008.0,400.0,155.0,Approach,No Cloud,None
2018-08-17T00:00:00Z,FL,KMCO,ORLANDO INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,2222.0,300.0,140.0,Approach,Some Cloud,None
2018-08-15T00:00:00Z,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2.0,8,2018,Night,2230.0,5000.0,250.0,Climb,Some Cloud,None
2018-08-15T00:00:00Z,GA,KSAV,SAVANNAH/HILTON HEAD INTL ARPT,AMERICAN AIRLINES,MD-83,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,1750.0,1.0,140.0,Climb,Overcast,None
2018-08-14T00:00:00Z,NV,KLAS,MC CARRAN INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,2220.0,6000.0,210.0,Approach,No Cloud,None
2018-08-14T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-321,D,O2205,Mourning dove,N,2.0,8,2018,Day,640.0,50.0,148.0,Approach,Some Cloud,None
2018-08-13T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-320,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,28.0,2500.0,210.0,Climb,Some Cloud,None
2018-08-13T00:00:00Z,MI,KDTW,DETROIT METRO WAYNE COUNTY ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,747.0,0.0,150.0,Take-off Run,No Cloud,None
2018-08-13T00:00:00Z,DC,KIAD,WASHINGTON DULLES INTL ARPT,AMERICAN AIRLINES,MD-82,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,1800.0,1500.0,140.0,Approach,Some Cloud,None
2018-08-12T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,720.0,100.0,160.0,Climb,No Cloud,None
2018-08-11T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,850.0,8.0,155.0,Approach,No Cloud,None
2018-08-11T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,800.0,50.0,140.0,Approach,Some Cloud,None
2018-08-10T00:00:00Z,FL,KJAX,JACKSONVILLE INTL,AMERICAN AIRLINES,MD-83,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,223.0,100.0,130.0,Approach,No Cloud,None
2018-08-10T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,1100.0,100.0,150.0,Climb,No Cloud,None
2018-08-10T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,300.0,0.0,130.0,Landing Roll,No Cloud,None
2018-08-09T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2.0,8,2018,Night,2115.0,0.0,130.0,Take-off Run,Some Cloud,None
2018-08-09T00:00:00Z,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,1205.0,1200.0,170.0,Approach,No Cloud,None
2018-08-09T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,B-737-800,D,O2205,Mourning dove,N,2.0,8,2018,Day,150.0,0.0,110.0,Landing Roll,Some Cloud,None
2018-08-08T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,1150.0,300.0,140.0,Approach,No Cloud,None
2018-08-08T00:00:00Z,NY,KALB,ALBANY INTL,AMERICAN AIRLINES,A-320,D,YL001,European starling,N,2.0,8,2018,Day,800.0,0.0,175.0,Take-off Run,Some Cloud,Fog
2018-08-08T00:00:00Z,MO,KMCI,KANSAS CITY INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,600.0,2000.0,220.0,Climb,No Cloud,None
2018-08-08T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,2243.0,500.0,150.0,Approach,No Cloud,None
2018-08-06T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,AMERICAN AIRLINES,B-737-800,D,YI009,Cliff swallow,N,2.0,8,2018,Dusk,2008.0,20.0,160.0,Climb,Some Cloud,None
